date,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,Target
8/19/2017 4:00,23.62,74.0,0.064,0.069,0.089,30.46854606
8/19/2017 4:10,23.51,75.0,0.065,0.08,0.104,30.86490566
8/19/2017 4:20,23.44,76.5,0.065,0.062,0.133,30.647547170000003
8/19/2017 4:30,23.37,77.6,0.064,0.077,0.126,30.40461709
8/19/2017 4:40,23.29,78.4,0.065,0.062,0.156,30.02104329
8/19/2017 4:50,23.2,79.1,0.065,0.084,0.13,29.65664817
8/19/2017 5:00,23.13,79.4,0.062,0.088,0.148,28.74885683
8/19/2017 5:10,23.14,80.1,0.064,0.121,0.089,27.4063485
8/19/2017 5:20,23.16,80.3,0.064,0.069,0.144,26.10219756
8/19/2017 5:30,23.14,80.5,0.067,0.088,0.122,25.37340733
8/19/2017 5:40,23.09,80.9,0.064,0.099,0.144,24.714938959999998
8/19/2017 5:50,23.06,81.3,0.06,0.066,0.119,24.695760269999997
8/19/2017 6:00,22.98,81.5,0.063,0.08,0.115,24.842796890000002
8/19/2017 6:10,22.99,81.7,0.064,0.102,0.119,24.97065483
8/19/2017 6:20,22.96,81.9,0.065,0.194,0.211,25.19440622
8/19/2017 6:30,22.99,82.4,0.065,1.056,0.863,25.45012209
8/19/2017 6:40,23.03,82.8,0.065,3.407,2.574,25.782552719999998
8/19/2017 6:50,23.14,82.9,4.58,6.875,5.282,25.814517199999997
8/19/2017 7:00,23.31,82.7,4.92,12.23,9.35,26.18530522
8/19/2017 7:10,23.36,82.4,4.918,22.61,16.97,27.035560489999998
8/19/2017 7:20,23.32,82.4,4.921,37.85,27.34,27.09948946
8/19/2017 7:30,23.33,82.2,4.918,50.07,37.09,27.77074362
8/19/2017 7:40,23.43,81.7,4.915,40.93,30.77,28.31413984
8/19/2017 7:50,23.52,81.2,4.919,46.48,33.96,28.723285240000003
8/19/2017 8:00,23.68,80.7,4.916,56.67,42.28,29.08128746
8/19/2017 8:10,23.72,80.6,4.919,76.8,56.78,30.302330740000002
8/19/2017 8:20,23.79,80.5,4.917,89.1,68.49,31.10783574
8/19/2017 8:30,24.06,79.2,4.92,91.2,69.76,31.74073252
8/19/2017 8:40,24.18,79.5,4.926,92.6,72.3,32.60377358
8/19/2017 8:50,24.25,79.6,4.923,96.5,73.0,32.9745616
8/19/2017 9:00,24.38,79.4,4.925,104.8,82.0,33.46681465
8/19/2017 9:10,24.46,79.3,4.919,140.4,106.4,34.32346282
8/19/2017 9:20,24.63,79.2,4.922,170.5,128.2,35.04586016
8/19/2017 9:30,24.79,79.0,4.922,227.9,169.8,35.50614872
8/19/2017 9:40,24.98,78.7,4.923,394.8,179.5,36.44590455
8/19/2017 9:50,25.31,78.7,4.922,447.5,139.3,36.58654828
8/19/2017 10:00,25.61,78.2,4.922,544.2,120.7,37.16190899
8/19/2017 10:10,25.57,78.2,4.923,397.0,154.2,37.64137625
8/19/2017 10:20,25.77,78.0,4.923,487.8,161.5,38.1400222
8/19/2017 10:30,26.07,76.8,4.919,631.9,109.5,38.549167589999996
8/19/2017 10:40,26.08,76.4,4.921,613.9,97.2,39.20124306
8/19/2017 10:50,26.36,76.3,4.92,671.6,90.5,39.61678135
8/19/2017 11:00,26.68,73.7,4.924,692.3,92.8,39.84053274
8/19/2017 11:10,26.87,71.7,4.925,713.0,95.5,39.930033300000005
8/19/2017 11:20,26.96,71.5,4.924,734.0,88.3,40.38392897
8/19/2017 11:30,27.2,70.6,4.924,746.0,83.6,40.76110988000001
8/19/2017 11:40,27.29,68.92,4.924,761.0,84.4,40.5117869
8/19/2017 11:50,27.29,68.06,4.925,770.0,83.6,40.72914539
8/19/2017 12:00,27.45,67.46,4.927,782.0,80.2,40.786681470000005
8/19/2017 12:10,27.46,67.06,4.929,794.0,79.4,41.1063263
8/19/2017 12:20,27.64,67.06,4.92,803.0,78.5,41.14468368
8/19/2017 12:30,27.64,66.96,4.926,808.0,76.7,41.38122087
8/19/2017 12:40,27.8,65.82,4.92,815.0,75.9,41.17664817
8/19/2017 12:50,27.82,66.92,4.925,816.0,77.2,40.99125416
8/19/2017 13:00,27.68,67.23,4.919,823.0,77.2,40.652430630000005
8/19/2017 13:10,27.69,67.29,4.922,826.0,77.7,40.89536071
8/19/2017 13:20,27.79,66.59,4.927,824.0,77.6,40.888967810000004
8/19/2017 13:30,27.55,66.29,4.924,823.0,77.6,40.9145394
8/19/2017 13:40,27.6,68.69,4.921,821.0,82.2,40.76750277
8/19/2017 13:50,27.76,68.32,4.921,823.0,91.3,40.709966699999995
8/19/2017 14:00,27.64,67.86,4.921,818.0,94.4,40.53096559
8/19/2017 14:10,27.59,68.26,4.92,813.0,101.9,40.5117869
8/19/2017 14:20,27.61,67.46,4.923,823.0,122.7,40.63325194
8/19/2017 14:30,27.81,67.56,4.92,803.0,120.2,40.46064373
8/19/2017 14:40,27.78,68.79,4.917,797.0,140.0,40.27524972
8/19/2017 14:50,27.79,70.4,4.923,761.0,159.3,39.7318535
8/19/2017 15:00,27.77,71.5,4.921,765.0,132.2,39.62317425
8/19/2017 15:10,27.56,72.9,4.921,745.0,134.3,39.82774695
8/19/2017 15:20,27.64,73.4,4.918,741.0,137.9,39.67431743
8/19/2017 15:30,27.81,72.3,4.927,723.0,143.4,39.297136509999994
8/19/2017 15:40,27.75,71.8,4.923,700.0,163.8,39.5272808
8/19/2017 15:50,27.71,72.3,4.921,649.9,167.4,39.51449501
8/19/2017 16:00,27.39,73.4,4.924,407.0,152.9,39.277957820000005
8/19/2017 16:10,27.03,74.3,4.917,497.0,176.9,38.856026639999996
8/19/2017 16:20,27.24,74.3,4.922,544.7,142.2,38.47245283
8/19/2017 16:30,27.4,73.6,4.92,544.7,110.6,38.60031076999999
8/19/2017 16:40,27.31,73.6,4.92,495.6,106.2,38.47884573
8/19/2017 16:50,27.32,73.9,4.917,465.8,95.6,38.34459489
8/19/2017 17:00,27.16,74.3,4.921,455.4,95.3,38.1400222
8/19/2017 17:10,27.11,75.3,4.921,430.6,101.2,37.826770259999996
8/19/2017 17:20,27.15,75.6,4.919,402.2,105.6,37.63498335
8/19/2017 17:30,26.74,77.7,4.922,343.0,134.5,37.85873474
8/19/2017 17:40,26.59,78.6,4.919,277.7,187.5,37.85234184
8/19/2017 17:50,26.42,79.4,4.918,251.6,212.3,37.92266371
8/19/2017 18:00,26.41,79.5,4.924,281.7,248.8,37.98019978
8/19/2017 18:10,26.38,79.8,4.92,224.8,192.3,38.3254162
8/19/2017 18:20,26.23,80.7,4.918,169.6,143.6,38.01855715999999
8/19/2017 18:30,26.09,81.4,4.921,113.5,94.2,38.338201999999995
8/19/2017 18:40,25.97,82.1,4.922,86.4,72.2,39.20763596
8/19/2017 18:50,25.87,82.5,4.923,108.7,95.1,40.025926749999996
8/19/2017 19:00,25.77,83.2,4.92,124.5,107.5,42.020510540000004
8/19/2017 19:10,25.71,83.6,4.921,86.1,66.49,45.78592675
8/19/2017 19:20,25.59,84.3,4.924,49.86,38.99,48.60519423
8/19/2017 19:30,25.48,85.1,4.922,35.62,28.42,49.42348502
8/19/2017 19:40,25.43,85.5,4.923,19.69,15.72,50.06277469
8/19/2017 19:50,25.36,85.7,4.918,9.69,7.92,50.35684795
8/19/2017 20:00,25.31,85.9,4.92,4.489,3.926,50.02441731
8/19/2017 20:10,25.32,85.9,4.922,2.146,1.807,49.532164259999995
8/19/2017 20:20,25.36,85.9,4.923,0.216,0.219,45.74756937
8/19/2017 20:30,25.37,85.8,4.923,0.084,0.107,47.895582690000005
8/19/2017 20:40,25.36,85.8,4.929,0.095,0.126,49.51298557
8/19/2017 20:50,25.34,85.9,4.924,0.077,0.104,49.31480577
8/19/2017 21:00,25.33,86.3,4.919,0.051,0.144,48.617980020000005
8/19/2017 21:10,25.29,86.8,4.92,0.088,0.111,48.33669256
8/19/2017 21:20,25.2,87.3,4.923,0.08,0.122,47.98508324
8/19/2017 21:30,25.12,87.8,4.922,0.084,0.122,47.895582690000005
8/19/2017 21:40,25.08,88.1,4.922,0.077,0.141,47.825260820000004
8/19/2017 21:50,25.06,88.3,4.922,0.11,0.137,47.4672586
8/19/2017 22:00,25.03,88.4,4.92,0.077,0.107,46.41243063
8/19/2017 22:10,24.99,88.5,4.917,0.073,0.133,45.900998890000004
8/19/2017 22:20,24.94,88.5,4.92,0.091,0.1,45.18499445
8/19/2017 22:30,24.85,88.8,4.923,0.084,0.096,44.57766926
8/19/2017 22:40,24.81,88.9,4.923,0.066,0.126,43.77216426
8/19/2017 22:50,24.82,88.9,4.923,0.095,0.122,43.33744728
8/19/2017 23:00,24.8,88.9,4.916,0.095,0.141,42.5063707
8/19/2017 23:10,24.8,88.9,4.917,0.066,0.152,41.43875694
8/19/2017 23:20,24.79,88.9,4.92,0.088,0.111,40.67160932
8/19/2017 23:30,24.79,88.9,4.922,0.073,0.122,39.712674809999996
8/19/2017 23:40,24.85,88.8,4.925,0.044,0.174,38.60670366
8/19/2017 23:50,24.88,88.7,4.923,0.102,0.1,38.03773585
8/20/2017 0:00,24.87,88.6,4.917,0.08,0.133,37.55826859
8/20/2017 0:10,24.9,88.5,4.918,0.073,0.144,36.64408435
8/20/2017 0:20,24.92,88.4,4.918,0.066,0.137,35.63400666
8/20/2017 0:30,24.93,88.4,4.921,0.084,0.119,35.03307436
8/20/2017 0:40,24.88,88.6,4.916,0.077,0.122,34.71342952
8/20/2017 0:50,24.81,88.8,4.921,0.091,0.141,33.93988901
8/20/2017 1:00,24.81,88.9,4.916,0.091,0.141,32.9745616
8/20/2017 1:10,24.79,89.0,4.92,0.08,0.115,32.68688124
8/20/2017 1:20,24.77,89.3,4.916,0.062,0.119,32.27134295
8/20/2017 1:30,24.74,89.4,4.92,0.084,0.144,31.88776915
8/20/2017 1:40,24.77,89.6,4.917,0.084,0.148,31.41469478
8/20/2017 1:50,24.76,89.7,4.923,0.084,0.159,30.74983352
8/20/2017 2:00,24.72,89.9,4.921,0.073,0.156,30.49411765
8/20/2017 2:10,24.65,90.1,4.915,0.088,0.152,30.53886792
8/20/2017 2:20,24.58,90.4,4.916,0.08,0.126,30.1872586
8/20/2017 2:30,24.56,90.5,4.92,0.132,0.107,29.96350721
8/20/2017 2:40,24.53,90.7,4.921,0.088,0.119,29.68221976
8/20/2017 2:50,24.52,90.9,4.92,0.091,0.167,29.53518313
8/20/2017 3:00,24.47,91.1,4.922,0.091,0.104,29.068501660000003
8/20/2017 3:10,24.4,91.3,4.919,0.077,0.196,29.13882353
8/20/2017 3:20,24.37,91.5,4.923,0.091,0.133,29.08768036
8/20/2017 3:30,24.34,91.7,4.922,0.073,0.115,29.15160932
8/20/2017 3:40,24.29,91.9,4.925,0.091,0.122,28.742463930000003
8/20/2017 3:50,24.27,92.1,4.919,0.106,0.111,28.77442841
8/20/2017 4:00,24.25,92.4,4.925,0.088,0.115,28.991786899999997
8/20/2017 4:10,24.28,92.5,4.924,0.08,0.093,29.66304107
8/20/2017 4:20,24.26,92.6,4.923,0.088,0.126,29.266681469999998
8/20/2017 4:30,24.24,92.7,4.923,0.099,0.122,28.652963370000002
8/20/2017 4:40,24.21,92.9,4.927,0.121,0.115,28.41642619
8/20/2017 4:50,24.2,92.9,4.927,0.102,0.081,28.03924528
8/20/2017 5:00,24.16,93.0,4.92,0.099,0.126,27.329633740000002
8/20/2017 5:10,24.17,93.0,4.927,0.106,0.096,25.891231960000002
8/20/2017 5:20,24.15,93.1,4.926,0.066,0.104,24.599866809999998
8/20/2017 5:30,24.14,93.1,4.922,0.058,0.115,23.96697003
8/20/2017 5:40,24.12,93.2,4.921,0.069,0.119,23.442752499999997
8/20/2017 5:50,24.12,93.2,4.924,0.088,0.144,23.31489456
8/20/2017 6:00,24.11,93.3,4.926,0.062,0.107,23.257358489999998
8/20/2017 6:10,24.15,93.3,4.922,0.091,0.096,22.860998889999998
8/20/2017 6:20,24.13,93.3,4.922,0.073,0.144,23.32128746
8/20/2017 6:30,24.15,93.4,4.921,0.172,0.137,23.31489456
8/20/2017 6:40,24.17,93.5,4.919,0.651,0.474,23.35964484
8/20/2017 6:50,24.16,93.5,4.92,3.026,2.256,23.52586016
8/20/2017 7:00,24.13,93.5,4.923,7.73,5.967,23.986148720000003
8/20/2017 7:10,24.14,93.5,4.92,17.86,13.0,24.4336515
8/20/2017 7:20,24.19,93.6,4.919,25.04,17.75,24.714938959999998
8/20/2017 7:30,24.27,93.5,4.921,37.76,25.98,24.94508324
8/20/2017 7:40,24.27,93.5,4.922,30.5,23.19,25.27112098
8/20/2017 7:50,24.26,93.5,4.92,36.83,27.87,25.92319645
8/20/2017 8:00,24.28,93.5,4.925,40.02,30.92,25.96794673
8/20/2017 8:10,24.33,93.5,4.922,51.42,40.58,26.37709212
8/20/2017 8:20,24.4,93.5,4.921,57.89,44.61,26.600843509999997
8/20/2017 8:30,24.47,93.4,4.917,88.0,66.91,27.34241953
8/20/2017 8:40,24.5,93.4,4.923,121.5,86.6,27.84745838
8/20/2017 8:50,24.55,93.4,4.925,98.6,70.6,28.16071032
8/20/2017 9:00,24.52,93.3,4.926,146.3,104.8,28.959822420000002
8/20/2017 9:10,24.59,93.2,4.921,195.0,124.7,29.74614872
8/20/2017 9:20,24.66,93.1,4.923,219.1,127.0,30.762619309999998
8/20/2017 9:30,24.64,92.9,4.923,234.4,162.7,30.807369589999997
8/20/2017 9:40,24.71,92.6,4.918,196.7,147.5,31.3827303
8/20/2017 9:50,24.69,92.0,4.923,183.5,141.1,31.951698110000002
8/20/2017 10:00,24.88,91.7,4.924,113.4,83.6,32.3800222
8/20/2017 10:10,25.01,90.9,4.923,198.4,148.2,33.569101
8/20/2017 10:20,25.16,90.0,4.924,211.8,160.4,33.818423970000005
8/20/2017 10:30,25.36,88.4,4.919,266.8,198.4,33.67778024
8/20/2017 10:40,25.68,87.4,4.925,299.0,225.0,34.419356269999994
8/20/2017 10:50,26.03,85.2,4.929,253.3,186.2,34.89243063
8/20/2017 11:00,26.17,83.4,4.924,298.1,225.7,35.32714761
8/20/2017 11:10,26.42,81.0,4.928,219.9,174.0,35.499755830000005
8/20/2017 11:20,26.58,80.0,4.922,175.3,136.1,35.985615980000006
8/20/2017 11:30,26.69,79.0,4.922,202.7,156.3,36.842264150000005
8/20/2017 11:40,26.75,78.2,4.923,250.7,191.4,36.98290788
8/20/2017 11:50,26.7,76.0,4.928,168.4,129.2,37.142730300000004
8/20/2017 12:00,27.1,76.0,4.922,288.3,221.5,37.200266369999994
8/20/2017 12:10,27.08,77.0,4.923,384.7,282.4,37.417624860000004
8/20/2017 12:20,27.12,77.1,4.926,417.7,305.6,37.532697
8/20/2017 12:30,27.09,76.1,4.929,384.6,286.7,37.424017760000005
8/20/2017 12:40,27.24,75.2,4.927,402.5,267.8,37.078801330000005
8/20/2017 12:50,27.41,73.9,4.92,362.8,264.3,37.117158710000005
8/20/2017 13:00,27.42,73.5,4.923,305.7,232.5,37.55826859
8/20/2017 13:10,27.29,73.2,4.922,344.8,234.7,37.871520530000005
8/20/2017 13:20,27.48,74.0,4.927,375.3,229.7,37.67334073000001
8/20/2017 13:30,27.52,73.8,4.923,361.7,232.6,37.66694784
8/20/2017 13:40,27.31,74.7,4.921,371.2,245.0,37.51351831
8/20/2017 13:50,27.08,76.0,4.926,351.0,247.9,37.622197560000004
8/20/2017 14:00,27.14,76.2,4.925,494.4,227.4,37.308945619999996
8/20/2017 14:10,27.45,76.1,4.924,564.0,228.9,37.487946730000004
8/20/2017 14:20,27.57,74.2,4.925,590.6,223.8,37.5390899
8/20/2017 14:30,27.49,74.9,4.923,472.9,221.2,37.270588239999995
8/20/2017 14:40,27.4,75.5,4.926,306.4,204.8,37.07240844
8/20/2017 14:50,27.33,75.7,4.92,320.1,209.9,37.040443950000004
8/20/2017 15:00,27.28,75.5,4.925,331.8,230.4,36.9509434
8/20/2017 15:10,27.26,75.6,4.923,363.3,219.1,36.65047725
8/20/2017 15:20,27.11,76.0,4.925,332.2,201.3,36.69522752
8/20/2017 15:30,27.16,75.9,4.925,311.1,205.2,36.394761380000006
8/20/2017 15:40,27.18,76.1,4.923,296.6,210.5,36.16461709
8/20/2017 15:50,27.14,75.9,4.924,324.9,211.6,36.12625971
8/20/2017 16:00,27.08,75.6,4.927,306.5,225.7,35.57007769
8/20/2017 16:10,27.13,75.7,4.926,315.5,231.1,35.33354051
8/20/2017 16:20,27.05,75.7,4.921,297.8,218.8,35.21207547
8/20/2017 16:30,26.86,76.8,4.92,289.5,211.7,35.23125416
8/20/2017 16:40,26.93,76.8,4.924,275.6,202.0,35.16732519
8/20/2017 16:50,26.92,76.2,4.922,243.3,188.9,35.10339623
8/20/2017 17:00,26.79,77.2,4.928,223.4,168.4,35.05864595
8/20/2017 17:10,26.67,77.4,4.924,202.8,155.3,35.00750277
8/20/2017 17:20,26.57,77.7,4.922,186.1,145.3,34.98832408
8/20/2017 17:30,26.59,77.9,4.925,158.6,124.0,35.12257492
8/20/2017 17:40,26.47,78.0,4.924,127.7,101.0,34.86046615
8/20/2017 17:50,26.44,78.9,4.924,88.7,70.3,34.84768036
8/20/2017 18:00,26.34,79.1,4.93,84.2,67.18,34.85407325
8/20/2017 18:10,26.16,80.1,4.923,75.6,59.03,34.90521643
8/20/2017 18:20,26.13,80.3,4.926,70.6,55.61,35.47418424
8/20/2017 18:30,26.15,80.8,4.918,76.4,59.82,36.260510540000006
8/20/2017 18:40,26.11,81.1,4.923,57.56,45.46,37.28976693
8/20/2017 18:50,25.96,81.8,4.922,23.0,18.25,38.15920089
8/20/2017 19:00,25.88,82.0,4.923,22.79,17.9,40.35835738
8/20/2017 19:10,25.92,82.4,4.921,28.75,22.43,44.110987789999996
8/20/2017 19:20,25.89,82.5,4.921,15.65,12.56,46.22703663
8/20/2017 19:30,25.83,82.9,4.926,15.8,12.59,46.923862379999996
8/20/2017 19:40,25.77,83.3,4.92,13.52,11.44,47.58872364
8/20/2017 19:50,25.71,83.5,4.925,7.2,5.879,48.0745838
8/20/2017 20:00,25.74,83.5,4.922,3.001,2.271,47.870011100000006
8/20/2017 20:10,25.68,83.8,4.922,0.877,0.652,47.889189789999996
8/20/2017 20:20,25.65,84.0,4.923,0.216,0.17,47.65265261
8/20/2017 20:30,25.63,84.0,4.921,0.091,0.085,47.646259709999995
8/20/2017 20:40,25.69,84.0,4.92,0.058,0.141,47.70379578
8/20/2017 20:50,25.67,84.1,4.926,0.073,0.152,47.524794670000006
8/20/2017 21:00,25.65,84.2,4.918,0.084,0.122,47.53118757
8/20/2017 21:10,25.55,84.3,4.921,0.044,0.163,47.761331850000005
8/20/2017 21:20,25.56,84.5,4.924,0.084,0.119,47.63986681
8/20/2017 21:30,25.59,84.6,4.924,0.084,0.13,46.78321865
8/20/2017 21:40,25.6,84.7,4.922,0.055,0.152,46.246215320000005
8/20/2017 21:50,25.48,84.8,4.924,0.051,0.159,46.12475028
8/20/2017 22:00,25.54,84.7,4.918,0.062,0.141,45.56856826
8/20/2017 22:10,25.59,84.8,4.923,0.073,0.133,44.99960044
8/20/2017 22:20,25.55,84.9,4.922,0.073,0.122,44.07902331
8/20/2017 22:30,25.49,85.2,4.922,0.08,0.137,43.57398446
8/20/2017 22:40,25.4,85.4,4.923,0.058,0.122,42.8963374
8/20/2017 22:50,25.37,85.5,4.922,0.058,0.185,41.9182242
8/20/2017 23:00,25.3,85.5,4.919,0.069,0.137,41.298113210000004
8/20/2017 23:10,25.32,85.5,4.921,0.088,0.122,40.805860159999995
8/20/2017 23:20,25.35,85.6,4.921,0.077,0.104,40.18574917
8/20/2017 23:30,25.36,85.4,4.923,0.08,0.13,39.277957820000005
8/20/2017 23:40,25.41,85.4,4.922,0.069,0.122,38.03773585
8/20/2017 23:50,25.34,85.4,4.924,0.069,0.085,37.19387347
8/21/2017 0:00,25.16,85.7,4.918,0.088,0.107,36.899800219999996
8/21/2017 0:10,24.77,84.6,4.923,0.062,0.144,35.87693674
8/21/2017 0:20,24.76,82.8,4.923,0.062,0.082,35.53172031
8/21/2017 0:30,24.81,81.7,4.922,0.077,0.148,34.72621532
8/21/2017 0:40,24.82,81.1,4.925,0.095,0.107,33.90153163
8/21/2017 0:50,24.69,80.5,4.923,0.069,0.156,33.14077691
8/21/2017 1:00,24.54,80.9,4.917,0.069,0.137,32.3736293
8/21/2017 1:10,24.45,81.1,4.921,0.066,0.1,32.11791343
8/21/2017 1:20,24.4,81.4,4.921,0.058,0.133,31.67680355
8/21/2017 1:30,24.34,81.6,4.921,0.073,0.096,31.3891232
8/21/2017 1:40,24.3,81.6,4.922,0.08,0.122,30.68590455
8/21/2017 1:50,24.27,81.6,4.92,0.08,0.119,30.33429523
8/21/2017 2:00,24.19,81.6,4.918,0.04,0.152,30.11693674
8/21/2017 2:10,24.18,81.6,4.92,0.077,0.133,29.68221976
8/21/2017 2:20,24.15,81.7,4.921,0.073,0.137,29.22832408
8/21/2017 2:30,24.1,81.8,4.918,0.073,0.085,28.793607100000003
8/21/2017 2:40,24.11,82.0,4.919,0.088,0.133,28.62099889
8/21/2017 2:50,24.09,82.0,4.92,0.073,0.074,29.07489456
8/21/2017 3:00,24.06,82.2,4.92,0.058,0.156,28.52510544
8/21/2017 3:10,24.04,82.2,4.919,0.062,0.1,29.049322970000002
8/21/2017 3:20,24.03,82.3,4.921,0.077,0.156,28.98539401
8/21/2017 3:30,24.01,82.2,4.92,0.095,0.089,28.87032186
8/21/2017 3:40,24.0,82.2,4.922,0.084,0.107,28.8063929
8/21/2017 3:50,24.02,82.1,4.92,0.128,0.115,28.998179800000003
8/21/2017 4:00,24.01,82.0,4.919,0.051,0.141,29.0045727
8/21/2017 4:10,24.01,82.0,4.92,0.055,0.126,29.02375139
8/21/2017 4:20,23.99,81.9,4.919,0.077,0.133,28.85753607
8/21/2017 4:30,23.94,81.9,4.921,0.069,0.148,28.51231964
8/21/2017 4:40,23.88,82.2,4.919,0.073,0.122,28.38446171
8/21/2017 4:50,23.86,82.3,4.918,0.055,0.141,28.41642619
8/21/2017 5:00,23.85,82.4,4.919,0.069,0.148,28.30135405
8/21/2017 5:10,23.79,82.6,4.919,0.08,0.144,27.16981132
8/21/2017 5:20,23.76,82.8,4.92,0.08,0.137,25.750588240000003
8/21/2017 5:30,23.75,82.9,4.92,0.077,0.185,24.85558269
8/21/2017 5:40,23.74,83.0,4.919,0.091,0.126,24.21629301
8/21/2017 5:50,23.75,83.1,4.917,0.037,0.141,23.85189789
8/21/2017 6:00,23.74,83.2,4.919,0.062,0.104,23.57700333
8/21/2017 6:10,23.75,83.2,4.916,0.069,0.122,23.86468368
8/21/2017 6:20,23.77,83.1,4.92,0.117,0.156,23.81993341
8/21/2017 6:30,23.8,82.9,4.916,0.516,0.422,24.101220870000002
8/21/2017 6:40,23.78,82.9,4.918,2.161,1.641,23.22539401
8/21/2017 6:50,23.75,82.9,4.919,7.05,5.428,23.59618202
8/21/2017 7:00,23.64,82.9,4.92,18.41,13.44,24.54872364
8/21/2017 7:10,23.58,83.0,4.917,33.94,24.67,24.93869034
8/21/2017 7:20,23.57,83.0,4.917,62.77,39.81,25.67387347
8/21/2017 7:30,23.56,83.1,4.918,83.0,48.17,25.999911209999997
8/21/2017 7:40,23.52,83.0,4.917,114.8,55.03,26.6200222
8/21/2017 7:50,23.54,82.7,4.916,143.1,60.43,26.79263041
8/21/2017 8:00,23.65,82.6,4.92,172.3,64.48,27.57895671
8/21/2017 8:10,23.71,81.8,4.922,209.2,65.79,28.0072808
8/21/2017 8:20,23.88,81.2,4.916,259.7,76.9,28.812785790000003
8/21/2017 8:30,24.26,80.4,4.925,385.9,146.7,29.33061043
8/21/2017 8:40,24.26,79.1,4.921,419.6,200.8,30.07857936
8/21/2017 8:50,24.01,78.7,4.921,313.1,158.3,31.10144284
8/21/2017 9:00,23.99,78.3,4.918,497.2,224.2,31.568124309999998
8/21/2017 9:10,24.1,77.9,4.924,605.6,243.8,32.39920089
8/21/2017 9:20,23.96,77.3,4.922,425.2,209.4,32.87227525
8/21/2017 9:30,23.88,76.4,4.923,516.8,225.0,33.537136509999996
8/21/2017 9:40,23.92,76.1,4.917,609.8,217.7,34.40657048
8/21/2017 9:50,24.1,75.4,4.925,597.7,230.3,35.05864595
8/21/2017 10:00,24.13,74.0,4.926,423.1,195.1,35.499755830000005
8/21/2017 10:10,24.16,73.3,4.929,335.7,199.7,35.67236404
8/21/2017 10:20,24.31,72.0,4.927,269.7,185.5,36.5545838
8/21/2017 10:30,24.42,70.5,4.927,230.6,170.3,37.117158710000005
8/21/2017 10:40,24.44,69.42,4.923,306.1,206.6,37.32173141
8/21/2017 10:50,24.56,69.16,4.928,459.9,269.0,37.794805769999996
8/21/2017 11:00,24.87,68.19,4.923,478.5,263.1,38.31902331
8/21/2017 11:10,25.01,67.16,4.925,312.4,225.2,38.64506104
8/21/2017 11:20,25.01,66.72,4.923,250.4,190.9,38.90716981
8/21/2017 11:30,24.92,66.96,4.919,342.0,223.9,39.11813541
8/21/2017 11:40,25.03,67.26,4.924,715.0,248.0,39.277957820000005
8/21/2017 11:50,25.36,66.49,4.925,737.0,202.0,39.48253052
8/21/2017 12:00,25.42,65.42,4.921,854.0,165.7,39.16927858
8/21/2017 12:10,26.1,64.16,4.921,737.0,159.8,39.51449501
8/21/2017 12:20,26.27,62.09,4.927,872.0,160.9,39.78299667
8/21/2017 12:30,26.47,61.23,4.924,799.0,157.9,40.13460599
8/21/2017 12:40,26.82,59.93,4.926,865.0,137.5,40.00035516
8/21/2017 12:50,27.11,58.66,4.923,855.0,122.2,39.373851280000004
8/21/2017 13:00,27.1,57.63,4.921,831.0,121.9,39.38663707
8/21/2017 13:10,27.21,57.16,4.923,548.7,153.3,39.546459490000004
8/21/2017 13:20,27.46,56.43,4.923,785.0,174.7,39.57203108
8/21/2017 13:30,27.54,55.43,4.926,721.0,168.6,39.35467259
8/21/2017 13:40,27.72,54.79,4.922,860.0,201.2,39.5272808
8/21/2017 13:50,28.05,53.49,4.92,757.0,224.7,39.48892342
8/21/2017 14:00,28.11,52.36,4.925,553.6,195.7,39.233207549999996
8/21/2017 14:10,28.47,51.46,4.925,856.0,117.0,39.066992230000004
8/21/2017 14:20,28.95,49.09,4.917,788.0,89.5,38.99667037
8/21/2017 14:30,29.03,48.12,4.923,808.0,80.6,38.9263485
8/21/2017 14:40,29.12,47.69,4.92,795.0,73.3,38.887991119999995
8/21/2017 14:50,29.49,45.75,4.919,783.0,70.2,38.836847950000006
8/21/2017 15:00,29.55,45.12,4.924,776.0,73.9,38.60670366
8/21/2017 15:10,29.63,44.92,4.918,761.0,79.5,38.338201999999995
8/21/2017 15:20,29.58,44.55,4.917,731.0,73.0,38.338201999999995
8/21/2017 15:30,29.74,44.02,4.922,709.0,67.01,38.15280799
8/21/2017 15:40,29.55,44.85,4.918,678.9,62.05,38.101664819999996
8/21/2017 15:50,29.23,45.36,4.919,659.2,59.39,37.85234184
8/21/2017 16:00,29.66,44.09,4.922,636.4,57.93,37.89709212
8/21/2017 16:10,29.77,43.49,4.922,613.2,57.81,37.91627081
8/21/2017 16:20,29.79,43.89,4.919,581.6,56.65,37.65416204
8/21/2017 16:30,29.63,44.32,4.921,554.6,55.96,37.50073252
8/21/2017 16:40,29.58,44.65,4.92,531.3,54.38,37.622197560000004
8/21/2017 16:50,29.26,46.25,4.919,502.8,54.16,37.55826859
8/21/2017 17:00,28.86,47.62,4.924,477.5,55.15,37.507125419999994
8/21/2017 17:10,28.55,47.99,4.922,447.7,54.22,37.62859046
8/21/2017 17:20,28.45,48.29,4.921,420.2,50.05,37.40483907
8/21/2017 17:30,28.54,47.92,4.921,387.5,48.8,37.61580466
8/21/2017 17:40,28.44,47.35,4.92,261.5,64.47,37.76284129
